customer_id,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,senior_citizen,partner,dependents,tech_support,online_security,paperless_billing,churn
CUST-00261,58,81.72,4639.09,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-00262,13,65.45,828.44,Month-to-month,No,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-00263,22,20.0,534.53,One year,Fiber optic,Electronic check,0,No,Yes,No,Yes,No,No
CUST-00264,67,57.88,3978.23,Two year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-00265,72,96.97,7035.04,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,No,No
CUST-00266,42,27.95,1170.17,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-00267,33,72.82,2413.95,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,No,No
CUST-00268,25,109.63,2629.11,One year,No,Credit card,0,Yes,No,Yes,Yes,No,No
CUST-00269,45,50.98,2482.2,One year,No,Bank transfer,0,Yes,No,No,No,No,No
CUST-00270,43,70.05,2883.61,Month-to-month,DSL,Credit card,1,No,Yes,No,Yes,No,No
CUST-00271,22,37.4,952.35,One year,DSL,Electronic check,0,Yes,No,No,No,No,No
CUST-00272,2,110.68,28.8,Month-to-month,DSL,Credit card,0,No,No,No,No,Yes,Yes
CUST-00273,11,67.92,719.78,One year,Fiber optic,Mailed check,0,Yes,No,No,No,No,Yes
CUST-00274,70,71.17,5019.31,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,No,Yes
CUST-00275,31,103.86,3146.56,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,Yes,No,No,No
CUST-00276,35,86.54,2878.41,One year,DSL,Mailed check,1,Yes,No,No,No,Yes,No
CUST-00277,34,48.11,1553.18,One year,DSL,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-00278,57,53.82,3042.55,Month-to-month,No,Mailed check,0,No,No,No,No,No,No
CUST-00279,5,82.37,428.45,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-00280,6,54.4,314.14,Month-to-month,DSL,Electronic check,1,No,No,Yes,Yes,No,Yes
CUST-00281,20,20.0,412.39,Month-to-month,DSL,Electronic check,0,Yes,Yes,No,No,Yes,Yes
CUST-00282,36,68.67,2505.31,Two year,DSL,Bank transfer,0,Yes,No,Yes,Yes,No,No
CUST-00283,49,32.99,1683.71,Two year,DSL,Credit card,0,No,No,No,Yes,Yes,No
CUST-00284,36,110.41,3928.4,Month-to-month,DSL,Electronic check,1,Yes,Yes,Yes,No,Yes,Yes
CUST-00285,32,74.42,2415.34,Two year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,No
CUST-00286,68,47.37,3103.54,One year,DSL,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-00287,12,52.53,469.35,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,Yes,Yes
CUST-00288,42,22.77,909.5,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,Yes
CUST-00289,40,42.51,2011.05,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,Yes,No,No
CUST-00290,35,95.41,3337.93,One year,Fiber optic,Credit card,0,No,Yes,No,No,Yes,No
CUST-00291,59,125.79,7505.9,Two year,No,Mailed check,0,No,No,No,No,No,No
CUST-00292,20,88.16,1881.83,Month-to-month,DSL,Credit card,0,No,No,No,Yes,No,Yes
CUST-00293,69,67.7,4640.07,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,Yes,Yes,Yes,Yes
CUST-00294,24,59.2,1569.4,Month-to-month,DSL,Mailed check,0,No,Yes,No,No,Yes,Yes
CUST-00295,40,46.09,1893.01,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,No,No
CUST-00296,38,121.49,4725.94,Two year,DSL,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-00297,62,65.28,4067.12,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,No,Yes
CUST-00298,32,122.89,3957.77,One year,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,Yes
CUST-00299,21,104.84,2344.13,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,No,Yes,Yes,Yes
CUST-00300,2,26.48,4.21,One year,DSL,Electronic check,0,No,No,No,Yes,Yes,No
CUST-00301,27,53.35,1473.71,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,Yes,No
CUST-00302,60,53.27,3206.06,One year,DSL,Mailed check,0,No,No,No,No,No,No
CUST-00303,1,68.0,81.97,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,Yes,No
CUST-00304,65,68.49,4522.14,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-00305,40,130.0,5233.93,One year,DSL,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-00306,11,43.07,467.96,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,No,Yes
CUST-00307,22,75.72,1835.77,One year,Fiber optic,Credit card,0,Yes,Yes,No,No,Yes,No
CUST-00308,40,85.41,3456.92,Two year,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No
CUST-00309,23,69.96,1547.07,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,No,Yes
CUST-00310,8,72.75,584.8,Month-to-month,DSL,Mailed check,0,Yes,No,No,No,No,No
CUST-00311,48,43.88,2108.58,Two year,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-00312,49,72.66,3507.02,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-00313,9,82.78,702.05,Two year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-00314,21,78.19,1632.18,One year,DSL,Electronic check,0,No,No,No,Yes,Yes,No
CUST-00315,18,84.26,1568.37,Two year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-00316,48,105.32,4943.41,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-00317,53,93.42,5009.78,Two year,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-00318,53,71.78,3785.17,One year,DSL,Credit card,0,Yes,No,No,No,No,No
CUST-00319,68,40.71,2660.62,Month-to-month,DSL,Bank transfer,1,Yes,No,No,No,Yes,No
CUST-00320,56,55.0,3133.03,Month-to-month,DSL,Bank transfer,0,No,Yes,No,Yes,No,No
CUST-00321,24,64.51,1580.55,Month-to-month,DSL,Electronic check,0,Yes,No,No,Yes,Yes,Yes
CUST-00322,8,76.31,669.08,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,No,No,Yes,Yes
CUST-00323,45,58.04,2723.97,Two year,DSL,Mailed check,1,Yes,No,No,No,No,No
CUST-00324,66,46.61,3260.68,Month-to-month,DSL,Bank transfer,1,No,No,No,No,Yes,Yes
CUST-00325,71,40.3,2870.64,One year,No,Bank transfer,1,Yes,No,Yes,Yes,No,No
CUST-00326,17,28.72,462.64,Month-to-month,Fiber optic,Electronic check,0,No,No,Yes,Yes,No,No
CUST-00327,18,64.13,1143.85,Month-to-month,DSL,Mailed check,1,Yes,No,No,Yes,Yes,Yes
CUST-00328,3,33.26,66.15,Two year,Fiber optic,Bank transfer,0,Yes,No,No,Yes,No,No
CUST-00329,11,44.99,441.92,Month-to-month,Fiber optic,Mailed check,0,No,Yes,No,Yes,Yes,Yes
CUST-00330,40,60.15,2409.63,One year,No,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-00331,40,36.6,1313.17,Month-to-month,No,Bank transfer,0,No,No,Yes,Yes,Yes,No
CUST-00332,27,79.49,2231.97,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,No,Yes
CUST-00333,23,88.51,2073.15,Month-to-month,DSL,Mailed check,0,No,No,Yes,Yes,No,Yes
CUST-00334,60,56.26,3529.49,One year,Fiber optic,Mailed check,0,No,No,Yes,Yes,No,No
CUST-00335,34,59.07,1924.45,Month-to-month,DSL,Mailed check,0,No,Yes,Yes,No,No,No
CUST-00336,59,83.44,5068.4,Two year,Fiber optic,Electronic check,0,No,No,Yes,No,No,No
CUST-00337,70,52.15,3747.34,One year,No,Electronic check,0,Yes,Yes,No,No,No,No
CUST-00338,23,50.43,1067.0,Month-to-month,DSL,Mailed check,0,No,No,No,No,No,Yes
CUST-00339,15,99.91,1391.41,Month-to-month,No,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-00340,69,92.1,6390.83,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,Yes,Yes
CUST-00341,46,85.04,3972.1,One year,DSL,Credit card,0,No,Yes,No,No,No,No
CUST-00342,21,93.14,2036.86,Month-to-month,No,Credit card,1,Yes,No,Yes,Yes,Yes,Yes
CUST-00343,45,20.57,864.8,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-00344,38,103.85,4188.14,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,Yes,No,No,Yes
CUST-00345,66,79.8,5156.84,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-00346,19,95.27,1929.04,One year,DSL,Mailed check,0,No,No,Yes,Yes,No,No
CUST-00347,72,79.68,5565.29,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,Yes,No
CUST-00348,68,71.22,4767.0,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes
CUST-00349,14,63.12,974.27,Month-to-month,No,Mailed check,1,Yes,Yes,Yes,No,No,No
CUST-00350,12,79.18,1127.1,One year,Fiber optic,Electronic check,0,No,No,Yes,Yes,Yes,Yes
CUST-00351,39,62.21,2540.27,One year,Fiber optic,Mailed check,1,Yes,Yes,No,No,No,No
CUST-00352,4,91.7,352.71,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,Yes,Yes
CUST-00353,22,30.34,554.31,Month-to-month,DSL,Credit card,0,Yes,No,No,No,Yes,No
CUST-00354,32,56.46,1936.23,One year,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-00355,70,121.12,8462.97,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,Yes,No,Yes
CUST-00356,72,54.35,4060.23,One year,DSL,Bank transfer,0,Yes,Yes,No,No,Yes,No
CUST-00357,11,64.03,821.26,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-00358,65,47.94,3171.02,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,Yes,Yes,No
CUST-00359,7,78.4,470.11,Month-to-month,No,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-00360,54,51.59,2713.43,Month-to-month,No,Electronic check,0,Yes,No,No,No,No,No
CUST-00361,61,65.36,4049.77,One year,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-00362,65,91.22,5948.06,Month-to-month,Fiber optic,Credit card,1,No,No,No,No,Yes,Yes
CUST-00363,17,52.53,1084.97,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,No,No,Yes,Yes
CUST-00364,65,89.72,5896.5,Month-to-month,No,Mailed check,0,No,Yes,No,No,Yes,No
CUST-00365,9,90.56,871.62,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,Yes
CUST-00366,38,96.37,3821.49,One year,No,Mailed check,1,Yes,No,No,No,No,No
CUST-00367,34,73.51,2440.12,One year,No,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-00368,23,130.0,3046.78,Two year,DSL,Mailed check,1,Yes,No,No,Yes,Yes,No
CUST-00369,2,96.36,112.04,Month-to-month,No,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-00370,56,78.12,4469.4,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,Yes
CUST-00371,25,48.1,1365.77,Month-to-month,DSL,Mailed check,0,Yes,No,No,Yes,Yes,Yes
CUST-00372,48,67.57,3267.8,Two year,DSL,Bank transfer,0,No,Yes,No,Yes,Yes,No
CUST-00373,30,105.66,3006.26,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,No,Yes,Yes
CUST-00374,27,112.74,3150.5,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-00375,64,106.96,7001.88,One year,DSL,Electronic check,0,Yes,No,No,No,Yes,No
CUST-00376,7,89.63,558.54,Month-to-month,Fiber optic,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-00377,54,38.61,2023.53,Month-to-month,DSL,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-00378,54,82.18,4541.18,Month-to-month,Fiber optic,Electronic check,0,Yes,Yes,Yes,No,No,No
CUST-00379,28,38.96,1004.23,One year,Fiber optic,Mailed check,0,Yes,No,No,No,No,No
CUST-00380,19,32.81,517.54,One year,DSL,Credit card,0,Yes,No,No,No,No,No
CUST-00381,1,75.98,0.0,Month-to-month,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,Yes
CUST-00382,68,83.08,5610.27,One year,DSL,Bank transfer,1,No,No,Yes,Yes,Yes,No
CUST-00383,69,92.58,6468.7,Month-to-month,No,Electronic check,0,No,No,No,No,Yes,Yes
CUST-00384,18,82.43,1505.26,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-00385,3,83.29,351.07,Two year,Fiber optic,Credit card,1,No,No,Yes,No,Yes,Yes
CUST-00386,9,45.38,471.52,One year,Fiber optic,Electronic check,1,Yes,No,Yes,No,No,Yes
CUST-00387,5,67.38,477.74,Two year,No,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-00388,60,32.32,2050.07,One year,Fiber optic,Credit card,0,Yes,No,No,Yes,No,No
CUST-00389,65,20.0,1194.99,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,Yes
CUST-00390,12,88.52,1033.38,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,Yes,Yes
CUST-00391,54,51.17,2896.96,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,No,No,No,No
CUST-00392,13,91.81,1239.97,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,No,Yes,No,Yes
CUST-00393,27,97.71,2591.41,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,No,No
CUST-00394,44,54.52,2367.08,Month-to-month,DSL,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-00395,52,84.76,4500.05,Month-to-month,Fiber optic,Mailed check,1,No,Yes,No,Yes,Yes,Yes
CUST-00396,63,53.47,3337.54,Two year,Fiber optic,Mailed check,1,Yes,No,No,No,No,No
CUST-00397,4,23.85,214.48,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,Yes,Yes,Yes
CUST-00398,15,73.08,1080.87,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-00399,21,58.23,1376.68,One year,Fiber optic,Mailed check,0,No,Yes,No,No,No,Yes
CUST-00400,23,59.0,1478.57,One year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-00401,72,119.38,8543.13,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,Yes,Yes
CUST-00402,56,31.85,1865.39,One year,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,Yes,No
CUST-00403,24,79.57,1776.28,One year,Fiber optic,Credit card,0,Yes,No,Yes,No,No,No
CUST-00404,70,45.13,3168.32,Two year,DSL,Bank transfer,0,No,No,Yes,No,No,No
CUST-00405,36,92.71,3338.54,Month-to-month,DSL,Bank transfer,0,Yes,No,No,Yes,No,Yes
CUST-00406,37,77.46,2698.46,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-00407,32,79.48,2368.8,One year,Fiber optic,Credit card,0,Yes,Yes,No,Yes,Yes,No
CUST-00408,11,46.38,631.31,Month-to-month,DSL,Mailed check,0,No,No,No,No,Yes,Yes
CUST-00409,68,50.86,3455.79,One year,Fiber optic,Mailed check,1,Yes,No,No,No,No,No
CUST-00410,2,93.18,202.68,One year,DSL,Credit card,0,No,Yes,No,No,No,No
CUST-00411,13,114.27,1456.75,One year,Fiber optic,Electronic check,0,Yes,No,Yes,Yes,No,Yes
CUST-00412,17,82.01,1520.85,Two year,DSL,Mailed check,0,Yes,No,No,No,No,No
CUST-00413,21,47.56,849.18,One year,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,No
CUST-00414,10,78.47,869.41,Two year,Fiber optic,Credit card,0,Yes,Yes,Yes,Yes,Yes,No
CUST-00415,2,130.0,457.94,One year,Fiber optic,Credit card,0,No,Yes,No,No,No,No
CUST-00416,49,72.56,3475.26,Month-to-month,No,Mailed check,1,No,No,No,Yes,Yes,Yes
CUST-00417,70,106.55,7361.59,One year,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,No
CUST-00418,9,51.49,502.27,One year,Fiber optic,Electronic check,1,No,No,Yes,No,Yes,Yes
CUST-00419,22,68.95,1582.06,Two year,Fiber optic,Bank transfer,0,Yes,No,Yes,No,Yes,No
CUST-00420,37,85.49,3034.98,Month-to-month,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-00421,67,79.93,5319.9,Month-to-month,Fiber optic,Credit card,1,No,No,Yes,No,Yes,No
CUST-00422,50,50.84,2693.97,Two year,DSL,Credit card,0,No,No,No,No,Yes,No
CUST-00423,56,49.76,2978.18,Month-to-month,No,Mailed check,0,Yes,Yes,Yes,Yes,No,No
CUST-00424,42,94.71,3961.49,One year,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-00425,31,99.79,3106.74,Month-to-month,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-00426,15,107.8,1649.11,Month-to-month,DSL,Electronic check,0,No,No,No,No,Yes,Yes
CUST-00427,63,115.1,6972.95,Month-to-month,Fiber optic,Mailed check,1,No,No,No,No,Yes,Yes
CUST-00428,58,73.37,4179.98,Two year,No,Electronic check,0,Yes,No,No,Yes,Yes,No
CUST-00429,2,62.22,119.5,Month-to-month,Fiber optic,Electronic check,1,Yes,No,Yes,No,No,Yes
CUST-00430,52,103.77,5630.8,One year,Fiber optic,Bank transfer,0,Yes,Yes,No,No,No,No
CUST-00431,7,87.83,657.28,One year,DSL,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-00432,54,45.44,2599.67,One year,DSL,Electronic check,0,No,Yes,No,Yes,No,No
CUST-00433,60,44.16,2630.64,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-00434,10,82.3,867.98,Month-to-month,Fiber optic,Electronic check,1,No,No,No,No,Yes,Yes
CUST-00435,32,65.57,2002.16,Two year,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-00436,9,69.34,476.02,Month-to-month,DSL,Bank transfer,0,Yes,Yes,No,No,No,No
CUST-00437,41,96.81,3856.0,Month-to-month,Fiber optic,Electronic check,0,Yes,No,Yes,No,Yes,Yes
CUST-00438,67,88.98,5916.6,Two year,No,Mailed check,0,Yes,No,No,No,Yes,No
CUST-00439,6,103.25,609.1,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,No,Yes,Yes,Yes
CUST-00440,29,21.71,564.75,Month-to-month,Fiber optic,Electronic check,0,No,Yes,No,No,Yes,No
CUST-00441,71,76.33,5182.87,Two year,No,Bank transfer,0,No,No,Yes,No,No,No
CUST-00442,22,87.37,1986.74,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,Yes
CUST-00443,10,31.84,227.42,Month-to-month,DSL,Mailed check,1,Yes,No,Yes,Yes,Yes,Yes
CUST-00444,36,53.63,1925.64,Month-to-month,Fiber optic,Bank transfer,0,No,No,Yes,No,No,No
CUST-00445,37,48.99,1729.97,One year,No,Electronic check,0,Yes,No,No,No,Yes,No
CUST-00446,48,70.54,3477.09,Two year,DSL,Bank transfer,0,No,No,No,No,No,No
CUST-00447,23,110.7,2360.93,One year,DSL,Mailed check,0,No,Yes,No,Yes,No,No
CUST-00448,69,120.56,8399.24,Two year,No,Electronic check,0,No,No,No,Yes,Yes,No
CUST-00449,38,49.64,1830.15,Month-to-month,Fiber optic,Credit card,0,No,No,Yes,Yes,No,No
CUST-00450,21,83.16,1701.31,One year,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-00451,70,83.97,5869.31,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,No,No
CUST-00452,67,79.69,5319.33,Two year,Fiber optic,Mailed check,0,No,No,No,Yes,Yes,No
CUST-00453,36,79.97,3005.63,Two year,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-00454,2,77.59,206.95,Month-to-month,Fiber optic,Mailed check,0,No,Yes,Yes,Yes,Yes,No
CUST-00455,43,112.19,4944.21,Two year,DSL,Mailed check,0,Yes,No,No,No,Yes,No
CUST-00456,40,97.56,3938.9,One year,DSL,Electronic check,0,No,Yes,Yes,No,Yes,Yes
CUST-00457,11,43.5,451.41,Month-to-month,No,Electronic check,1,Yes,Yes,No,No,No,Yes
CUST-00458,46,89.89,4109.7,One year,DSL,Mailed check,0,Yes,No,No,Yes,Yes,No
CUST-00459,61,92.31,5457.42,Two year,DSL,Mailed check,0,No,Yes,No,Yes,Yes,No
CUST-00460,8,77.87,799.25,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-00461,53,98.29,5182.27,Month-to-month,Fiber optic,Mailed check,0,Yes,No,No,No,No,Yes
CUST-00462,11,74.7,629.96,Two year,No,Electronic check,0,No,No,No,No,No,Yes
CUST-00463,54,75.01,3933.9,Month-to-month,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-00464,31,73.03,2092.79,Month-to-month,Fiber optic,Credit card,0,No,No,No,Yes,No,Yes
CUST-00465,1,20.0,0.0,One year,Fiber optic,Credit card,0,Yes,No,No,Yes,Yes,No
CUST-00466,70,67.99,4800.79,One year,Fiber optic,Credit card,0,No,No,Yes,No,Yes,No
CUST-00467,12,53.29,418.97,Month-to-month,DSL,Mailed check,0,No,Yes,No,Yes,No,No
CUST-00468,43,40.34,1852.3,Month-to-month,DSL,Mailed check,0,No,No,No,No,Yes,No
CUST-00469,14,105.85,1404.74,Two year,Fiber optic,Electronic check,0,No,No,No,Yes,Yes,Yes
CUST-00470,68,82.61,5581.29,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-00471,54,69.25,3718.03,One year,Fiber optic,Mailed check,0,No,Yes,No,No,No,No
CUST-00472,58,55.88,3116.89,Two year,DSL,Bank transfer,0,No,No,No,No,Yes,No
CUST-00473,32,77.4,2534.29,Month-to-month,Fiber optic,Mailed check,0,Yes,Yes,No,No,Yes,Yes
CUST-00474,34,94.79,3067.55,Two year,Fiber optic,Electronic check,0,No,No,No,Yes,No,No
CUST-00475,46,49.33,2408.76,One year,Fiber optic,Bank transfer,0,No,No,No,No,Yes,Yes
CUST-00476,57,69.88,3862.73,Two year,Fiber optic,Mailed check,0,No,Yes,Yes,No,Yes,No
CUST-00477,61,91.7,5575.73,Month-to-month,DSL,Bank transfer,0,Yes,No,No,No,Yes,No
CUST-00478,2,21.6,0.0,Month-to-month,DSL,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-00479,48,68.56,3385.93,One year,Fiber optic,Mailed check,0,Yes,No,Yes,No,Yes,No
CUST-00480,8,59.27,346.21,Two year,Fiber optic,Electronic check,0,Yes,Yes,Yes,Yes,Yes,No
CUST-00481,21,66.65,1525.82,Two year,Fiber optic,Bank transfer,0,No,No,Yes,Yes,Yes,No
CUST-00482,60,57.46,3648.19,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,No,No,No,No
CUST-00483,19,73.44,1242.26,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,No,No
CUST-00484,58,118.09,6645.99,Month-to-month,DSL,Bank transfer,0,Yes,No,Yes,Yes,Yes,No
CUST-00485,34,61.9,2063.28,One year,DSL,Credit card,0,No,Yes,No,Yes,No,Yes
CUST-00486,17,77.29,1314.58,Two year,DSL,Electronic check,0,No,Yes,No,No,Yes,Yes
CUST-00487,25,119.87,2960.33,One year,No,Credit card,1,No,No,No,Yes,Yes,No
CUST-00488,39,56.25,2151.89,Month-to-month,Fiber optic,Bank transfer,0,No,Yes,Yes,Yes,No,No
CUST-00489,56,115.37,6515.68,Two year,Fiber optic,Credit card,1,Yes,No,No,Yes,Yes,No
CUST-00490,44,70.13,3107.87,Month-to-month,Fiber optic,Credit card,0,No,No,No,No,Yes,Yes
CUST-00491,68,114.55,7615.94,Month-to-month,DSL,Electronic check,0,No,No,Yes,No,Yes,No
CUST-00492,63,88.76,5505.44,One year,DSL,Electronic check,0,No,Yes,No,No,No,No
CUST-00493,55,77.68,4392.01,Month-to-month,DSL,Electronic check,0,No,No,No,No,No,No
CUST-00494,44,68.36,3010.94,One year,DSL,Electronic check,0,Yes,No,No,No,No,No
CUST-00495,21,54.4,1125.68,One year,Fiber optic,Mailed check,0,Yes,No,No,No,Yes,No
CUST-00496,30,71.89,2017.61,Month-to-month,DSL,Mailed check,0,Yes,No,No,Yes,Yes,Yes
CUST-00497,9,92.43,894.33,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,Yes,No
CUST-00498,27,69.67,1868.63,Month-to-month,Fiber optic,Credit card,0,Yes,Yes,No,No,Yes,Yes
CUST-00499,67,62.08,4147.04,One year,No,Mailed check,0,No,Yes,No,No,No,No
CUST-00500,31,63.73,2062.68,Month-to-month,DSL,Bank transfer,0,No,No,Yes,No,No,Yes
CUST-00501,9,94.81,737.24,Month-to-month,Fiber optic,Mailed check,1,Yes,No,Yes,No,Yes,No
CUST-00502,47,100.63,4836.22,Month-to-month,DSL,Bank transfer,0,No,No,No,Yes,No,Yes
CUST-00503,70,53.32,3752.07,One year,DSL,Mailed check,0,Yes,Yes,No,No,Yes,No
CUST-00504,63,53.29,3462.08,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,Yes,Yes
CUST-00505,20,79.48,1550.63,Month-to-month,Fiber optic,Electronic check,0,No,No,No,No,Yes,Yes
CUST-00506,33,108.19,3687.9,Month-to-month,Fiber optic,Credit card,0,Yes,No,No,No,No,No
CUST-00507,39,98.65,3554.38,Month-to-month,Fiber optic,Credit card,0,Yes,No,Yes,No,No,Yes
CUST-00508,18,38.7,548.34,Month-to-month,DSL,Electronic check,0,No,No,No,Yes,No,Yes
CUST-00509,20,63.4,1164.98,Month-to-month,No,Bank transfer,0,Yes,Yes,No,Yes,Yes,Yes
CUST-00510,18,46.73,754.85,One year,DSL,Credit card,0,Yes,Yes,Yes,Yes,No,No
CUST-00511,72,63.31,4657.86,Month-to-month,No,Credit card,0,No,No,Yes,No,Yes,No
CUST-00512,54,110.11,5740.77,Month-to-month,Fiber optic,Mailed check,1,No,No,No,No,Yes,Yes
CUST-00513,61,34.43,2179.29,Two year,DSL,Bank transfer,0,Yes,No,No,No,No,No
CUST-00514,59,29.53,1729.75,Month-to-month,Fiber optic,Electronic check,0,Yes,No,No,No,Yes,Yes
CUST-00515,70,49.29,3326.68,Month-to-month,DSL,Mailed check,0,No,No,No,Yes,Yes,No
CUST-00516,8,77.18,782.24,Month-to-month,Fiber optic,Mailed check,0,No,No,No,No,Yes,Yes
CUST-00517,64,85.52,5327.37,Month-to-month,DSL,Mailed check,1,No,No,No,No,Yes,Yes
CUST-00518,5,80.94,484.05,Month-to-month,Fiber optic,Mailed check,0,No,No,Yes,No,No,Yes
CUST-00519,35,99.39,3599.8,Two year,DSL,Bank transfer,0,No,No,No,Yes,Yes,Yes
CUST-00520,43,25.92,916.94,Month-to-month,No,Credit card,1,Yes,No,No,Yes,Yes,No
CUST-00521,26,99.71,2477.5,One year,DSL,Bank transfer,0,No,No,Yes,No,Yes,No
CUST-00522,11,62.2,808.71,Two year,Fiber optic,Mailed check,0,Yes,No,No,Yes,Yes,No
